link,address,dealer,price,beds,baths,area
https://www.zillow.com/homedetails/2507-Atrium-Ct-Bowie-MD-20716/37413379_zpid/,"2507 Atrium Ct, Bowie, MD 20716","212 DEGREES REALTY, LLC","$699,900",3,2,"2,454"
https://www.zillow.com/homedetails/7707-Groton-Rd-Bethesda-MD-20817/37257479_zpid/,"7707 Groton Rd, Bethesda, MD 20817",COMPASS,"$979,000",3,2,"2,454"
https://www.zillow.com/homedetails/178-Dunlap-Rd-Pasadena-MD-21122/36071948_zpid/,"178 Dunlap Rd, Pasadena, MD 21122","DOUGLAS REALTY, LLC","$385,000",3,2,"1,463"
https://www.zillow.com/homedetails/1422-Wiseburg-Rd-White-Hall-MD-21161/36375011_zpid/,"1422 Wiseburg Rd, White Hall, MD 21161","DOUGLAS REALTY, LLC","$349,900",3,2,"1,463"
https://www.zillow.com/homedetails/11900-Viewcrest-Ter-Silver-Spring-MD-20902/37308984_zpid/,"11900 Viewcrest Ter, Silver Spring, MD 20902",SAMSON PROPERTIES,"$1,695,000",3,2,"1,463"
https://www.zillow.com/homedetails/8942-Williams-Mill-Pond-Rd-Delmar-MD-21875/37694939_zpid/,"8942 Williams Mill Pond Rd, Delmar, MD 21875",COLDWELL BANKER REALTY,"$695,000",3,2,"1,463"
https://www.zillow.com/homedetails/4695-Basilone-Ln-Jefferson-MD-21755/247341684_zpid/,"4695 Basilone Ln, Jefferson, MD 21755",SAMSON PROPERTIES,"$589,900",3,2,"1,463"
https://www.zillow.com/homedetails/32-Caldwell-Rd-North-East-MD-21901/36686899_zpid/,"32 Caldwell Rd, North East, MD 21901",FSBO BROKER,"$399,900",3,2,"1,463"
https://www.zillow.com/homedetails/1701-Angelina-Ct-Crownsville-MD-21032/35996445_zpid/,"1701 Angelina Ct, Crownsville, MD 21032",UNITED REAL ESTATE HOMESOURCE,"$1,049,900",3,2,"1,463"
https://www.zillow.com/homedetails/25137-Gallant-Fox-Dr-Hollywood-MD-20636/37605686_zpid/,"25137 Gallant Fox Dr, Hollywood, MD 20636",HOMESMART,"$350,000",3,2,"1,463"
https://www.zillow.com/homedetails/8711-Burning-Tree-Rd-Bethesda-MD-20817/37199328_zpid/,"8711 Burning Tree Rd, Bethesda, MD 20817",COMPASS,"$2,150,000",5,5,"6,756"
https://www.zillow.com/homedetails/7-Placid-Woods-Ct-Baltimore-MD-21234/36428128_zpid/,"7 Placid Woods Ct, Baltimore, MD 21234",CUMMINGS & CO. REALTORS,"$624,000",5,5,"6,756"
https://www.zillow.com/homedetails/236-Wintergreen-Ln-Brunswick-MD-21716/110570587_zpid/,"236 Wintergreen Ln, Brunswick, MD 21716","REAL BROKER, LLC - MCLEAN","$409,000",5,5,"6,756"
https://www.zillow.com/homedetails/1308-Ridge-Rd-Baltimore-MD-21228/36204028_zpid/,"1308 Ridge Rd, Baltimore, MD 21228",NORTHROP REALTY,"$740,000",5,5,"6,756"
https://www.zillow.com/homedetails/19413-Wootton-Ave-Poolesville-MD-20837/37089884_zpid/,"19413 Wootton Ave, Poolesville, MD 20837","MCENEARNEY ASSOCIATES, LLC","$585,000",5,5,"6,756"
https://www.zillow.com/homedetails/3705-E-Ave-W-Chevy-Chase-MD-20815/442439484_zpid/,"3705 E Ave W, Chevy Chase, MD 20815",,"$1,300,000",5,5,"6,756"
https://www.zillow.com/homedetails/9303-Sutton-Pl-Silver-Spring-MD-20910/37281766_zpid/,"9303 Sutton Pl, Silver Spring, MD 20910",SAMSON PROPERTIES,"$750,000",5,5,"6,756"
https://www.zillow.com/homedetails/1730-N-Main-St-Hampstead-MD-21074/64704377_zpid/,"1730 N Main St, Hampstead, MD 21074","LONG & FOSTER REAL ESTATE, INC.","$139,900",5,5,"6,756"
https://www.zillow.com/homedetails/15307-Diamond-Cove-Ter-6-L-Rockville-MD-20850/37252310_zpid/,"15307 Diamond Cove Ter #6-L, Rockville, MD 20850",RE/MAX REALTY SERVICES,"$399,999",2,2,"1,159"
https://www.zillow.com/homedetails/3420-Shady-Ln-Glenwood-MD-21738/37040175_zpid/,"3420 Shady Ln, Glenwood, MD 21738",REDFIN CORP,"$650,000",2,2,"1,159"
https://www.zillow.com/homedetails/11731-Bragdon-Wood-Clarksville-MD-21029/64468322_zpid/,"11731 Bragdon Wood, Clarksville, MD 21029",REDFIN CORP,"$799,900",2,2,"1,159"
https://www.zillow.com/homedetails/11253-Westport-Dr-Bowie-MD-20720/37481013_zpid/,"11253 Westport Dr, Bowie, MD 20720",SAMSON PROPERTIES,"$375,000",2,2,"1,159"
https://www.zillow.com/homedetails/223-Poclain-Rd-Aberdeen-MD-21001/441886980_zpid/,"223 Poclain Rd, Aberdeen, MD 21001",THE WARFIELD REALTY GROUP,"$18,950",2,2,"1,159"
https://www.zillow.com/homedetails/2915-Gillis-Falls-Rd-Mount-Airy-MD-21771/36752490_zpid/,"2915 Gillis Falls Rd, Mount Airy, MD 21771",RLAH @PROPERTIES,"$350,000",2,2,"1,159"
https://www.zillow.com/homedetails/8039-Clark-Station-Rd-Severn-MD-21144/36087807_zpid/,"8039 Clark Station Rd, Severn, MD 21144",COLDWELL BANKER REALTY,"$510,000",2,2,"1,159"
https://www.zillow.com/homedetails/6605-Karlson-Ct-Hyattsville-MD-20783/37523872_zpid/,"6605 Karlson Ct, Hyattsville, MD 20783",KELLER WILLIAMS CAPITAL PROPERTIES,"$604,605",2,2,"1,159"
https://www.zillow.com/homedetails/516-Harwood-Ave-Baltimore-MD-21212/36615597_zpid/,"516 Harwood Ave, Baltimore, MD 21212",UNITED REAL ESTATE EXECUTIVES,"$400,000",4,4,"2,873"
https://www.zillow.com/homedetails/Fountain-Park-Drive-Emory-Glenn-Dale-MD-20769/2056352140_zpid/,"Fountain Park Drive Emory, Glenn Dale, MD 20769","Drb Homes, DRB GROUP REALTY, LLC","$844,990",4,4,"2,873"
https://www.zillow.com/homedetails/LOT-1-Snowdens-Run-Rd-Eldersburg-MD-21784/442700356_zpid/,"LOT 1 Snowdens Run Rd, Eldersburg, MD 21784",CUMMINGS & CO. REALTORS,"$1,330,990",4,4,"2,873"
https://www.zillow.com/homedetails/1847-Fairmount-Rd-Hampstead-MD-21074/64531549_zpid/,"1847 Fairmount Rd, Hampstead, MD 21074","EXP REALTY, LLC","$450,000",4,4,"2,873"
https://www.zillow.com/homedetails/5892-Kirknewton-Dr-Salisbury-MD-21804/37695081_zpid/,"5892 Kirknewton Dr, Salisbury, MD 21804",KELLER WILLIAMS REALTY,"$375,000",4,4,"2,873"
https://www.zillow.com/homedetails/5-Spring-Knoll-Dr-Pasadena-MD-21122/36035487_zpid/,"5 Spring Knoll Dr, Pasadena, MD 21122",MODERN MARYLAND REALTY,"$460,000",4,4,"2,873"
https://www.zillow.com/homedetails/116-Sharpless-Dr-Elkton-MD-21921/36683462_zpid/,"116 Sharpless Dr, Elkton, MD 21921",REMAX VISION,"$419,000",4,4,"2,873"
https://www.zillow.com/homedetails/602-Shelley-Rd-Towson-MD-21286/36415609_zpid/,"602 Shelley Rd, Towson, MD 21286",BERKSHIRE HATHAWAY HOMESERVICES HOMESALE REALTY,"$435,000",4,4,"2,873"
https://www.zillow.com/homedetails/6-Westview-Dr-Thurmont-MD-21788/339347974_zpid/,"6 Westview Dr, Thurmont, MD 21788","LPT REALTY, LLC","$499,000",4,4,"2,300"
https://www.zillow.com/homedetails/1766-Tulip-Ave-District-Heights-MD-20747/37505851_zpid/,"1766 Tulip Ave, District Heights, MD 20747",SAMSON PROPERTIES,"$250,000",4,4,"2,300"
https://www.zillow.com/homedetails/19505-Taverney-Dr-Gaithersburg-MD-20879/37242509_zpid/,"19505 Taverney Dr, Gaithersburg, MD 20879",SAMSON PROPERTIES,"$435,000",4,4,"2,300"
https://www.zillow.com/homedetails/532-Norton-Ln-Arnold-MD-21012/36049868_zpid/,"532 Norton Ln, Arnold, MD 21012",COLDWELL BANKER REALTY,"$448,500",4,4,"2,300"
https://www.zillow.com/homedetails/7658-Maple-Lawn-Blvd-29-Fulton-MD-20759/96209013_zpid/,"7658 Maple Lawn Blvd #29, Fulton, MD 20759","LONG & FOSTER REAL ESTATE, INC.","$500,000",4,4,"2,300"
https://www.zillow.com/homedetails/5713-Magic-Mountain-Dr-Rockville-MD-20852/37112925_zpid/,"5713 Magic Mountain Dr, Rockville, MD 20852",THE AGENCY DC,"$1,300,000",4,4,"2,300"
https://www.zillow.com/homedetails/10632-Seneca-Spring-Way-Montgomery-Village-MD-20886/37217354_zpid/,"10632 Seneca Spring Way, Montgomery Village, MD 20886",COMPASS,"$650,000",4,4,"2,300"
https://www.zillow.com/homedetails/605-Edgewater-Ave-UNIT-3-Ocean-City-MD-21842/37759196_zpid/,"605 Edgewater Ave UNIT 3, Ocean City, MD 21842",KELLER WILLIAMS REALTY DELMARVA,"$475,000",4,4,"2,300"
https://www.zillow.com/homedetails/12915-Bedford-Rd-NE-Cumberland-MD-21502/36172643_zpid/,"12915 Bedford Rd NE, Cumberland, MD 21502",GARCEAU REALTY,"$199,900",3,2,"2,104"
https://www.zillow.com/homedetails/4-Beechmere-Ln-Cockeysville-MD-21030/36387768_zpid/,"4 Beechmere Ln, Cockeysville, MD 21030",CUMMINGS & CO. REALTORS,"$749,900",3,2,"2,104"
https://www.zillow.com/homedetails/5714-Jason-St-Landover-MD-20785/37351439_zpid/,"5714 Jason St, Landover, MD 20785",CENTURY 21 NEW MILLENNIUM,"$630,000",3,2,"2,104"
https://www.zillow.com/homedetails/5905-Clevelandtown-Rd-Boonsboro-MD-21713/37652566_zpid/,"5905 Clevelandtown Rd, Boonsboro, MD 21713","ROBERTS REALTY GROUP, LLC","$335,000",3,2,"2,104"
https://www.zillow.com/homedetails/12110-Skip-Jack-Dr-Germantown-MD-20874/37247713_zpid/,"12110 Skip Jack Dr, Germantown, MD 20874",RE/MAX REALTY GROUP,"$475,000",3,2,"2,104"
https://www.zillow.com/homedetails/209-Paddington-Rd-Baltimore-MD-21212/36622150_zpid/,"209 Paddington Rd, Baltimore, MD 21212",CUMMINGS & CO. REALTORS,"$899,000",3,2,"2,104"
https://www.zillow.com/homedetails/8717-Jones-Mill-Rd-Chevy-Chase-MD-20815/37166670_zpid/,"8717 Jones Mill Rd, Chevy Chase, MD 20815",TTR SOTHEBY'S INTERNATIONAL REALTY,"$995,000",3,2,"2,104"
https://www.zillow.com/homedetails/33-Boone-St-Cumberland-MD-21502/36174591_zpid/,"33 Boone St, Cumberland, MD 21502",SELL YOUR HOME SERVICES,"$49,997",3,2,"2,104"
https://www.zillow.com/homedetails/12312-Melling-Ln-Bowie-MD-20715/37495628_zpid/,"12312 Melling Ln, Bowie, MD 20715",HASHEM REALTY LLC,"$515,000",3,2,"2,103"
https://www.zillow.com/homedetails/20701-Bell-Bluff-Rd-Gaithersburg-MD-20879/37228341_zpid/,"20701 Bell Bluff Rd, Gaithersburg, MD 20879",CAPSTAR PROPERTIES,"$779,900",3,2,"2,103"
https://www.zillow.com/homedetails/26964-Tunis-Mills-Rd-Easton-MD-21601/37633311_zpid/,"26964 Tunis Mills Rd, Easton, MD 21601","CHESAPEAKE BAY REAL ESTATE PLUS, LLC","$325,000",3,2,"2,103"
https://www.zillow.com/homedetails/200-Cross-Keys-Rd-R58-Baltimore-MD-21210/36591761_zpid/,"200 Cross Keys Rd #R58, Baltimore, MD 21210",JOAN RYDER AND ASSOCIATES REAL ESTATE,"$259,900",3,2,"2,103"
https://www.zillow.com/homedetails/712-Winston-Ave-Baltimore-MD-21212/36613779_zpid/,"712 Winston Ave, Baltimore, MD 21212",CUMMINGS & CO. REALTORS,$175K,3,2,"2,103"
https://www.zillow.com/homedetails/6559-Frietchie-Row-Columbia-MD-21045/37010322_zpid/,"6559 Frietchie Row, Columbia, MD 21045","EXP REALTY, LLC","$410,000",3,2,"2,103"
https://www.zillow.com/homedetails/910-Mount-Holly-St-Baltimore-MD-21229/36510965_zpid/,"910 Mount Holly St, Baltimore, MD 21229",CENTURY 21 HARRIS HAWKINS & CO.,"$255,000",3,2,"2,103"
https://www.zillow.com/homedetails/4846-Chevy-Chase-Dr-148-Chevy-Chase-MD-20815/37194267_zpid/,"4846 Chevy Chase Dr #148, Chevy Chase, MD 20815",COMPASS,"$700,000",3,2,"2,103"
https://www.zillow.com/homedetails/6101-Bison-Ct-Waldorf-MD-20603/36727619_zpid/,"6101 Bison Ct, Waldorf, MD 20603",NEXTHOME CAPITAL CITY REALTY,"$450,000",4,3,"2,085"
https://www.zillow.com/homedetails/2223-Corsica-Rd-Baltimore-MD-21221/36289800_zpid/,"2223 Corsica Rd, Baltimore, MD 21221",EPIQUE REALTY,"$520,000",4,3,"2,085"
https://www.zillow.com/homedetails/17116-Olde-Mill-Run-Rockville-MD-20855/37098684_zpid/,"17116 Olde Mill Run, Rockville, MD 20855",KELLER WILLIAMS GATEWAY LLC,"$639,000",4,3,"2,085"
https://www.zillow.com/homedetails/3-63rd-St-UNIT-14-Ocean-City-MD-21842/37741541_zpid/,"3 63rd St UNIT 14, Ocean City, MD 21842",SAMSON PROPERTIES,"$220,000",4,3,"2,085"
https://www.zillow.com/homedetails/483-Skippers-Point-Rd-Oakland-MD-21550/36900564_zpid/,"483 Skippers Point Rd, Oakland, MD 21550",TAYLOR MADE DEEP CREEK VACATIONS & SALES,"$1,150,000",4,3,"2,085"
https://www.zillow.com/homedetails/4862-Avoca-Ave-Ellicott-City-MD-21043/37020809_zpid/,"4862 Avoca Ave, Ellicott City, MD 21043",RE/MAX EXECUTIVE,"$575,900",4,3,"2,085"
https://www.zillow.com/homedetails/11132-Emack-Rd-Beltsville-MD-20705/37346332_zpid/,"11132 Emack Rd, Beltsville, MD 20705",CENTURY 21 NEW MILLENNIUM,"$580,000",4,3,"2,085"
https://www.zillow.com/homedetails/8504-Osprey-Ct-Fort-Washington-MD-20744/37459724_zpid/,"8504 Osprey Ct, Fort Washington, MD 20744","LONG & FOSTER REAL ESTATE, INC.","$530,000",4,3,"2,085"
https://www.zillow.com/homedetails/1316-Edgewick-Ave-Capitol-Heights-MD-20743/37395094_zpid/,"1316 Edgewick Ave, Capitol Heights, MD 20743","ALBERTI REALTY, LLC","$229,900",6,2,"1,540"
https://www.zillow.com/homedetails/8403-Montpelier-Dr-Laurel-MD-20708/37441780_zpid/,"8403 Montpelier Dr, Laurel, MD 20708",HOME SALES ADVANTAGE,"$497,500",6,2,"1,540"
https://www.zillow.com/homedetails/904-S-Park-Dr-Salisbury-MD-21804/37711381_zpid/,"904 S Park Dr, Salisbury, MD 21804",WHITEHEAD REAL ESTATE EXEC.,"$350,000",6,2,"1,540"
https://www.zillow.com/homedetails/10608-Quillback-St-Waldorf-MD-20603/36734612_zpid/,"10608 Quillback St, Waldorf, MD 20603","BOSS REAL ESTATE, LLC","$375,000",6,2,"1,540"
https://www.zillow.com/homedetails/6229-Commons-Rd-Baltimore-MD-21237/36267165_zpid/,"6229 Commons Rd, Baltimore, MD 21237","ADVANCE REALTY BEL AIR, INC.",$200K,6,2,"1,540"
https://www.zillow.com/homedetails/13743-Petrel-St-Clarksburg-MD-20871/241915114_zpid/,"13743 Petrel St, Clarksburg, MD 20871","FATHOM REALTY MD, LLC","$625,000",6,2,"1,540"
https://www.zillow.com/homedetails/0-Valley-Forest-Dr-Upper-Marlboro-MD-20772/440512419_zpid/,"0 Valley Forest Dr, Upper Marlboro, MD 20772",LISTWITHFREEDOM.COM,"$55,500",6,2,"1,540"
https://www.zillow.com/homedetails/2138-Duckwalk-Ct-Waldorf-MD-20602/36721312_zpid/,"2138 Duckwalk Ct, Waldorf, MD 20602","LONG & FOSTER REAL ESTATE, INC.","$439,900",6,2,"1,540"
https://www.zillow.com/homedetails/5915-Hessian-Way-Salisbury-MD-21801/64465593_zpid/,"5915 Hessian Way, Salisbury, MD 21801",WHITEHEAD REAL ESTATE EXEC.,"$299,900",3,2,"1,614"
https://www.zillow.com/homedetails/408-Basin-Run-Rd-Conowingo-MD-21918/36696300_zpid/,"408 Basin Run Rd, Conowingo, MD 21918","ALBERTI REALTY, LLC","$244,900",3,2,"1,614"
https://www.zillow.com/homedetails/8304-Oliver-St-Hyattsville-MD-20784/37554835_zpid/,"8304 Oliver St, Hyattsville, MD 20784","LONG & FOSTER REAL ESTATE, INC.","$369,000",3,2,"1,614"
https://www.zillow.com/homedetails/400-Caribbean-Ave-Cambridge-MD-21613/67479227_zpid/,"400 Caribbean Ave, Cambridge, MD 21613",MEREDITH FINE PROPERTIES,"$375,000",3,2,"1,614"
https://www.zillow.com/homedetails/6436-Scrivner-Ct-Friendship-MD-20758/36152464_zpid/,"6436 Scrivner Ct, Friendship, MD 20758",SAMSON PROPERTIES,"$799,999",3,2,"1,614"
https://www.zillow.com/homedetails/8430-New-Hampshire-Ave-Silver-Spring-MD-20903/37523056_zpid/,"8430 New Hampshire Ave, Silver Spring, MD 20903",CENTURY 21 HARRIS HAWKINS & CO.,"$325,000",3,2,"1,614"
https://www.zillow.com/homedetails/3424-Northwind-Rd-Baltimore-MD-21234/36208794_zpid/,"3424 Northwind Rd, Baltimore, MD 21234",CUMMINGS & CO. REALTORS,"$449,000",3,2,"1,614"
https://www.zillow.com/homedetails/3123-Kentucky-Ave-Baltimore-MD-21213/36573696_zpid/,"3123 Kentucky Ave, Baltimore, MD 21213",RE/MAX REALTY GROUP,"$299,900",3,2,"1,614"
https://www.zillow.com/homedetails/839-W-33rd-St-Baltimore-MD-21211/36483855_zpid/,"839 W 33rd St, Baltimore, MD 21211","EXP REALTY, LLC","$440,000",3,3,"1,260"
https://www.zillow.com/homedetails/12711-Keswick-Ln-Bowie-MD-20715/37408215_zpid/,"12711 Keswick Ln, Bowie, MD 20715",CENTURY 21 NEW MILLENNIUM,"$575,000",3,3,"1,260"
https://www.zillow.com/homedetails/3810-8th-St-Baltimore-MD-21225/36552023_zpid/,"3810 8th St, Baltimore, MD 21225",EXECUHOME REALTY,"$189,000",3,3,"1,260"
https://www.zillow.com/homedetails/1919-Hilltop-Rd-Jessup-MD-20794/36089773_zpid/,"1919 Hilltop Rd, Jessup, MD 20794",BERKSHIRE HATHAWAY HOMESERVICES PENFED REALTY,"$750,000",3,3,"1,260"
https://www.zillow.com/homedetails/5604-Grouper-Ct-Waldorf-MD-20603/36728114_zpid/,"5604 Grouper Ct, Waldorf, MD 20603","LONG & FOSTER REAL ESTATE, INC.","$415,000",3,3,"1,260"
https://www.zillow.com/homedetails/1721-Patapsco-St-Baltimore-MD-21230/36538286_zpid/,"1721 Patapsco St, Baltimore, MD 21230","EXP REALTY, LLC","$200,000",3,3,"1,260"
https://www.zillow.com/homedetails/402-Grindall-St-UNIT-B-Baltimore-MD-21230/60872577_zpid/,"402 Grindall St UNIT B, Baltimore, MD 21230",CUMMINGS & CO. REALTORS,"$229,900",3,3,"1,260"
https://www.zillow.com/homedetails/436-Oyster-Cove-Dr-Grasonville-MD-21638/82162783_zpid/,"436 Oyster Cove Dr, Grasonville, MD 21638",CUMMINGS & CO. REALTORS,"$729,900",3,3,"1,260"
https://www.zillow.com/homedetails/903-Morris-Ave-Lutherville-Timonium-MD-21093/36386044_zpid/,"903 Morris Ave, Lutherville Timonium, MD 21093",COLDWELL BANKER REALTY,"$325,000",3,2,"1,740"
https://www.zillow.com/homedetails/9125-Roundleaf-Way-Gaithersburg-MD-20879/37230988_zpid/,"9125 Roundleaf Way, Gaithersburg, MD 20879",RLAH @PROPERTIES,"$634,900",3,2,"1,740"
https://www.zillow.com/homedetails/3405-Woodvalley-Dr-Baltimore-MD-21208/36347138_zpid/,"3405 Woodvalley Dr, Baltimore, MD 21208",UNITED REAL ESTATE EXECUTIVES,"$625,000",3,2,"1,740"
https://www.zillow.com/homedetails/908-Old-Oak-Rd-Baltimore-MD-21212/36409164_zpid/,"908 Old Oak Rd, Baltimore, MD 21212",MONUMENT SOTHEBY'S INTERNATIONAL REALTY,"$634,900",3,2,"1,740"
https://www.zillow.com/homedetails/5805-Spyri-Dr-Clinton-MD-20735/37422065_zpid/,"5805 Spyri Dr, Clinton, MD 20735",D.S.A. PROPERTIES & INVESTMENTS LLC,"$424,900",3,2,"1,740"
https://www.zillow.com/homedetails/611-Clark-Ave-Deale-MD-20751/36150165_zpid/,"611 Clark Ave, Deale, MD 20751","MCENEARNEY ASSOCIATES, LLC","$460,000",3,2,"1,740"
https://www.zillow.com/homedetails/11508-Colt-Ter-Silver-Spring-MD-20902/37277317_zpid/,"11508 Colt Ter, Silver Spring, MD 20902",COMPASS,"$900,000",3,2,"1,740"
https://www.zillow.com/homedetails/7526-Dogwood-Rd-Sykesville-MD-21784/36755068_zpid/,"7526 Dogwood Rd, Sykesville, MD 21784","EXP REALTY, LLC","$374,900",3,2,"1,740"
https://www.zillow.com/homedetails/5413-Macbeth-St-Hyattsville-MD-20784/37354889_zpid/,"5413 Macbeth St, Hyattsville, MD 20784",SAMSON PROPERTIES,"$345,000",3,3,"1,080"
https://www.zillow.com/homedetails/219-Juniper-Dr-Glen-Burnie-MD-21060/36125996_zpid/,"219 Juniper Dr, Glen Burnie, MD 21060",RE/MAX ADVANTAGE REALTY,"$385,000",3,3,"1,080"
https://www.zillow.com/homedetails/2159-Cimarron-Pl-Sykesville-MD-21784/36770544_zpid/,"2159 Cimarron Pl, Sykesville, MD 21784",KELLER WILLIAMS LUCIDO AGENCY,"$525,000",3,3,"1,080"
https://www.zillow.com/homedetails/604-Saint-Dunstans-Rd-Baltimore-MD-21212/36614516_zpid/,"604 Saint Dunstans Rd, Baltimore, MD 21212",COMPASS,"$340,000",3,3,"1,080"
https://www.zillow.com/homedetails/1408-Point-O-Woods-Ct-Arnold-MD-21012/36067644_zpid/,"1408 Point O Woods Ct, Arnold, MD 21012","DOUGLAS REALTY, LLC","$375,000",3,3,"1,080"
https://www.zillow.com/homedetails/725-Camden-Ave-Salisbury-MD-21801/37712186_zpid/,"725 Camden Ave, Salisbury, MD 21801",COLDWELL BANKER REALTY,"$275,000",3,3,"1,080"
https://www.zillow.com/homedetails/12901-Churchill-Ridge-Cir-APT-9-Germantown-MD-20874/37086586_zpid/,"12901 Churchill Ridge Cir APT 9, Germantown, MD 20874","LONG & FOSTER REAL ESTATE, INC.","$290,000",3,3,"1,080"
https://www.zillow.com/homedetails/302-Riverside-Dr-Pasadena-MD-21122/36081844_zpid/,"302 Riverside Dr, Pasadena, MD 21122",REDFIN CORP,"$749,000",3,3,"1,080"
https://www.zillow.com/homedetails/10013-E-Franklin-Ave-Glenn-Dale-MD-20769/37492931_zpid/,"10013 E Franklin Ave, Glenn Dale, MD 20769",CENTURY 21 NEW MILLENNIUM,"$475,000",4,3,"1,137"
https://www.zillow.com/homedetails/9191-Deepwater-Point-Rd-Saint-Michaels-MD-21663/37638390_zpid/,"9191 Deepwater Point Rd, Saint Michaels, MD 21663","CHESAPEAKE BAY REAL ESTATE PLUS, LLC","$3,300,000",4,3,"1,137"
https://www.zillow.com/homedetails/508-Greenhill-Ave-Laurel-MD-20707/37439341_zpid/,"508 Greenhill Ave, Laurel, MD 20707",RE/MAX 100,"$394,000",4,3,"1,137"
https://www.zillow.com/homedetails/34395-Main-St-Pittsville-MD-21850/442664833_zpid/,"34395 Main St, Pittsville, MD 21850",RE/MAX ADVANTAGE REALTY,"$349,900",4,3,"1,137"
https://www.zillow.com/homedetails/7305-Station-Rd-Newcomb-MD-21653/37638776_zpid/,"7305 Station Rd, Newcomb, MD 21653",TTR SOTHEBY'S INTERNATIONAL REALTY,"$435,000",4,3,"1,137"
https://www.zillow.com/homedetails/2829-Still-Leaf-Ln-Ellicott-City-MD-21042/37026707_zpid/,"2829 Still Leaf Ln, Ellicott City, MD 21042",MONUMENT SOTHEBY'S INTERNATIONAL REALTY,"$870,000",4,3,"1,137"
https://www.zillow.com/homedetails/33-Rosland-Ct-Pikesville-MD-21208/36352633_zpid/,"33 Rosland Ct, Pikesville, MD 21208",KELLER WILLIAMS LEGACY,"$390,000",4,3,"1,137"
https://www.zillow.com/homedetails/3200-Ferndale-Ave-Baltimore-MD-21207/131396401_zpid/,"3200 Ferndale Ave, Baltimore, MD 21207",SAMSON PROPERTIES,"$577,757",4,3,"1,137"
https://www.zillow.com/homedetails/175-Long-Woods-Rd-Waynesburg-PA-15370/124560673_zpid/,"175 Long Woods Rd, Waynesburg, PA 15370",Sarah Clark,"$239,000",5,2,--
https://www.zillow.com/homedetails/15-04-Elmary-Pl-Fair-Lawn-NJ-07410/2086688294_zpid/,"15-04 Elmary Pl, Fair Lawn Boro, NJ 07410",KELLER WILLIAMS VILLAGE SQUARE,"$629,000",5,2,--
https://www.zillow.com/homedetails/1899-Fargo-St-Baldwin-NY-11510/31224499_zpid/,"1899 Fargo Street, North Baldwin, NY 11510",LISTING BY: SIGNATURE PREMIER PROPERTIES,"$579,000",5,2,--
https://www.zillow.com/homedetails/2307-Mary-Baldwin-Dr-Alexandria-VA-22307/51957208_zpid/,"2307 Mary Baldwin Dr, Alexandria, VA 22307",SAMSON PROPERTIES,"$540,000",5,2,--
https://www.zillow.com/homedetails/1911-Clawson-Ave-Greensburg-PA-15601/10703809_zpid/,"1911 Clawson Ave, Greensburg, PA 15601",Kelly Worley,"$166,000",5,2,--
https://www.zillow.com/homedetails/5146-Carnegie-St-Pittsburgh-PA-15201/11612686_zpid/,"5146 Carnegie St, Pittsburgh, PA 15201",Melissa Blazer,"$585,000",5,2,--
https://www.zillow.com/homedetails/11811-Brandon-Rd-Philadelphia-PA-19154/10579975_zpid/,"11811 Brandon Rd, Philadelphia, PA 19154",KW EMPOWER,"$345,000",5,2,--
https://www.zillow.com/homedetails/130-Mulberry-Ct-Collegeville-PA-19426/10058627_zpid/,"130 Mulberry Ct, Collegeville, PA 19426",COLDWELL BANKER REALTY,"$375,000",5,2,--
https://www.zillow.com/homedetails/11405-N-Star-Dr-Fort-Washington-MD-20744/37366724_zpid/,"11405 N Star Dr, Fort Washington, MD 20744","EXIT ESSENTIALS REALTY, LLC","$630,000",5,4,"5,438"
https://www.zillow.com/homedetails/961-Scenery-Dr-Elizabeth-PA-15037/11286747_zpid/,"961 Scenery Dr, Elizabeth, PA 15037",Lori Maffeo,"$375,000",5,4,"5,438"
https://www.zillow.com/homedetails/935-S-3rd-St-Philadelphia-PA-19147/165607554_zpid/,"935 S 3rd St, Philadelphia, PA 19147",KW EMPOWER,"$895,000",5,4,"5,438"
https://www.zillow.com/homedetails/6-Byrne-Rd-West-Orange-NJ-07052/38746012_zpid/,"6 Byrne Rd, West Orange Twp., NJ 07052-4004",TERRIE O'CONNOR REALTORS,"$499,900",5,4,"5,438"
https://www.zillow.com/homedetails/4426-Lucerne-Ave-Pittsburgh-PA-15214/11326939_zpid/,"4426 Lucerne Ave, Pittsburgh, PA 15214",Becky Ussack,"$189,900",5,4,"5,438"
https://www.zillow.com/homedetails/27-Marion-Ave-Cliffside-Park-NJ-07010/52894764_zpid/,"27 Marion Ave, Cliffside Park, NJ 07010",CHRISTIE'S INTERNATIONAL REAL ESTATE GROUP-TENAFLY,"$855,000",5,4,"5,438"
https://www.zillow.com/homedetails/2459-Laurel-Cove-Dr-Virginia-Beach-VA-23454/60720849_zpid/,"2459 Laurel Cove Dr, Virginia Beach, VA 23454",,"$850,000",5,4,"5,438"
https://www.zillow.com/homedetails/1108-Cypress-St-Philadelphia-PA-19107/441830929_zpid/,"1108 Cypress St, Philadelphia, PA 19107","Ocf, OCF REALTY LLC - PHILADELPHIA","$1,995,000",5,4,"5,438"
https://www.zillow.com/homedetails/3323-Custer-Ct-Hampton-VA-23666/74411329_zpid/,"3323 Custer Ct, Hampton, VA 23666",,"$299,000",4,3,"1,861"
